,err_angle,err_dist,err_predict,grad,y
0,0.0,0.0,0.0,0.0,0
1,0.401959804204,0.000419794226933,0.00156929802657,0.00142787152018,0
2,0.399648264298,0.000180012342062,0.00136122089894,0.000612286877762,0
3,0.398790178844,0.000361309379681,0.00158422407364,0.0012289434683,0
4,0.399456229238,0.000122460669723,0.00132818608732,0.000416532890214,0
5,0.39900210271,0.000376668249669,0.00187764259818,0.00128118452268,0
6,0.399620655416,0.000331869467024,0.00146385059669,0.00112880771097,0
7,0.400357957805,0.000203793152445,0.00166676059722,0.000693173987909,0
8,0.401932853166,0.00048106374145,0.00187339641652,0.00163627122942,0
9,0.40244495021,0.000411901838615,0.00161055026402,0.00140102666196,0
10,0.401671315966,0.000475175174277,0.00180505345787,0.00161624208938,0
11,0.400497659687,0.000554224246055,0.00183728562672,0.00188511648318,0
12,0.401115072354,0.000287429598632,0.00205522330113,0.000977651696028,0
13,0.401689566193,0.000146193863787,0.00139479523528,0.000497258040092,0
14,0.0627215036978,0.00584751480816,0.00392424386114,0.0198895061502,0
15,0.398658132292,4.16547780519e-05,0.0356074609122,0.000141682918544,0
16,0.397951520989,0.000167555738364,0.000485436950257,0.000569917477429,0
17,0.39797458312,0.000125821846891,0.00148846485566,0.000427965465614,0
18,0.398623752296,4.17130322477e-05,0.000796974281025,0.000141881062067,0
19,0.364756646574,0.0,0.000233612981061,0.0,0
20,0.0,0.0,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0
23,0.0,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0
25,0.0,0.0,0.0,0.0,0
26,0.0383048381536,0.00122897893381,0.00122897893381,0.00418020045515,0
27,0.418508988999,0.000519689865569,0.00991675739491,0.00176765260398,0
28,0.420374082949,0.000138573620584,0.00105965472841,0.000471338845525,0
29,0.364752117244,0.0,0.000992067183058,0.0,0
30,0.0,0.0,0.0,0.0,0
31,0.0,0.0,0.0,0.0,0
32,0.0562103859272,0.000365906292383,0.000365906292383,0.00124457922579,0
33,0.419823394983,0.000816038806756,0.00253747117373,0.00277564219985,0
34,0.41956055112,0.000356448075514,0.0014086903494,0.00121240842011,0
35,0.421577836875,0.000102508292863,0.00105965832096,0.000348667662801,0
36,0.423483145181,0.000254918194921,0.00121926965711,0.000867068690206,0
37,0.425603882599,0.000101142461374,0.00120427876478,0.000344021977463,0
38,0.426016745576,0.000254087190098,0.00132221981198,0.000864242143189,0
39,0.425946728899,0.000414257864449,0.00140033698833,0.00140904035527,0
40,0.425815042227,0.000105891220342,0.00115911238037,0.000360174218849,0
41,0.425248914839,0.000161209860888,0.00127497833941,0.000548332860162,0
42,0.424311662301,0.000274520591472,0.00118142445011,0.000933743508407,0
43,0.423153884724,0.000452765301264,0.00165828838881,0.00154001803151,0
44,0.423968510281,0.000341412626888,0.00132993989269,0.00116126743839,0
45,0.0924372646309,0.00912477256826,0.00818327477844,0.0310366413886,0
46,0.542371839282,2.82305247145e-05,0.0225014175143,9.60221929063e-05,0
47,0.544908439566,2.83458783932e-05,0.00026436454399,9.64145523579e-05,0
48,0.543112289666,5.83841110704e-05,0.000357819261592,0.000198585411804,0
49,0.544270414733,2.97828256555e-05,0.000318684324059,0.00010130212808,0
50,0.364598585671,0.0,0.0003803343316,0.0,0
51,0.0,0.0,0.0,0.0,0
52,0.0,0.0,0.0,0.0,0
53,0.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0
55,0.178415611434,0.00042587979535,0.00042587979535,0.00144857073248,0
56,0.551619706455,0.000146302026302,0.00179761221195,0.000497625939802,0
57,0.553753164871,0.000101407822765,0.000379712978288,0.000344924567227,0
